timestamp,ifHCInOctets,ifHCOutOctets,ifInErrors,ifOutErrors,ifInUcastPackets,ifOutUcastPackets
1709570400,3258.7094501,2614.7772498,0.0,0.0,4.3187032347,4.4069841419
1709570700,3213.7753383,2564.7619538,0.0,0.0,4.243631229,4.340140699
1709571000,3292.4771039,2678.9735178,0.0,0.0,4.4744251361,4.5671865397
1709571300,3220.2129381,2582.2130099,0.0,0.0,4.2567092225,4.3667261049
1709571600,3299.5383836,2976.8078319,0.0,0.0,4.5147453977,4.7146208209
1709571900,3237.7996977,2662.3216661,0.0,0.0,4.4737390107,4.5738823833
1709572200,3279.4472575,2634.1623129,0.0,0.0,4.3353988341,4.4099540133
1709572500,3175.1521977,2532.6759516,0.0,0.0,4.151224011,4.2556071842
1709572800,3355.6971829,2738.9016637,0.0,0.0,4.6585368749,4.7027360686
1709573100,3271.2608467,2951.8305361,0.0,0.0,4.4340955162,4.6596287739
1709573400,3262.423152,2638.1948884,0.0,0.0,4.3167600016,4.4521576057
1709573700,3286.84511,2652.8991188,0.0,0.0,4.4332734135,4.4761575936
1709574000,3274.5332389,2632.6337784,0.0,0.0,4.3378043063,4.446621999
1709574300,3168.7269044,2527.2858508,0.0,0.0,4.1895934634,4.3001263579
1709574600,3357.9416071,2751.8880531,0.0,0.0,4.7632284427,4.7913794158
1709574900,3196.2354573,2552.74255,0.0,0.0,4.2248625848,4.3268936942
1709575200,3273.4068569,2627.2385766,0.0,0.0,4.3790972579,4.4502709861
1709575500,3215.9864885,2596.3994034,0.0,0.0,4.3722460542,4.4303013773
1709575800,3310.4617058,2660.7562267,0.0,0.0,4.3662895275,4.4635781762
1709576100,3162.0450972,2517.3152136,0.0,0.0,4.1488177731,4.2589069436
1709576400,3341.3141249,2742.244963,0.0,0.0,4.6306901466,4.7244963159
1709576700,3190.9955847,2552.3090782,0.0,0.0,4.2023151448,4.3336758713
1709577000,3255.1116424,2611.0789227,0.0,0.0,4.2942868322,4.4108416744
1709577300,3250.3158744,2640.6383094,0.0,0.0,4.4613999285,4.5729072629
1709577600,3312.0639408,2662.9099035,0.0,0.0,4.3962866629,4.5409803068
1709577900,3164.6682634,2526.3678153,0.0,0.0,4.1968581958,4.3025343797
1709578200,3342.984249,2718.9932443,0.0,0.0,4.5431691269,4.6460884993
1709578500,3180.0752637,2543.7134822,0.0,0.0,4.191337004,4.3076610687
1709578800,3296.0204302,2647.8441884,0.0,0.0,4.414772029,4.5030980453
1709579100,3230.3146969,2617.9982093,0.0,0.0,4.5183331822,4.5483450424
1709579400,3297.1493748,2653.9484685,0.0,0.0,4.3363210163,4.4543586336
1709579700,3185.0811159,2538.7171362,0.0,0.0,4.1521163311,4.2531277793
1709580000,3304.3992638,2686.3257025,0.0,0.0,4.4779181724,4.5591889992
1709580300,3191.0158677,2556.1492636,0.0,0.0,4.2088126371,4.3109800335
1709580600,3305.2288077,2651.5532986,0.0,0.0,4.3647063013,4.4802701808
1709580900,3220.7125432,2616.761936,0.0,0.0,4.4158106898,4.4692668765
1709581200,3297.87076,2657.7654653,0.0,0.0,4.3760869814,4.4800764068
1709581500,3147.7390008,2509.9827718,0.0,0.0,4.1774269724,4.2870417169
1709581800,3342.5646975,2731.4311609,0.0,0.0,4.5987386039,4.6647679166
1709582100,3196.6930716,2743.7646294,0.0,0.0,4.3004075457,4.4143866742
1709582400,3272.2835371,2636.2419453,0.0,0.0,4.3770483222,4.4954200356
1709582700,3259.4314562,2644.7945954,0.0,0.0,4.4539214425,4.5309355364
1709583000,3263.163262,2620.4115155,0.0,0.0,4.3004892484,4.3732902966
1709583300,3193.1942081,2544.7195905,0.0,0.0,4.2017726917,4.3000237707
1709583600,3321.4573832,2714.7737447,0.0,0.0,4.646173636,4.7116682214
1709583900,3198.0713721,2561.9254313,0.0,0.0,4.231995394,4.3266614045
1709584200,3295.3807122,2642.8108095,0.0,0.0,4.3460267446,4.4334313161
1709584500,3234.7035433,2615.2275884,0.0,0.0,4.3594061558,4.453246076
1709584800,3289.6830824,2646.6913474,0.0,0.0,4.3528619205,4.468122422
1709585100,3187.1440107,2543.8391623,0.0,0.0,4.2368881169,4.3629820589
1709585400,3346.812219,2743.7653921,0.0,0.0,4.6408853566,4.7331638934
1709585700,3208.5997518,2569.3292009,0.0,0.0,4.2409489035,4.3654807902
1709586000,3301.5284402,2653.6791755,0.0,0.0,4.4810396012,4.5884208421
1709586300,3229.5049575,2976.2238196,0.0,0.0,4.6280870091,4.7817756741
1709586600,3308.2536681,2685.5833607,0.0,0.0,4.3916254509,4.5232795743
1709586900,3178.7979617,2533.6892751,0.0,0.0,4.1888619968,4.3218240912
1709587200,3352.4472191,2786.6780677,0.0,0.0,4.7375089388,4.8358442624
1709587500,3181.9918464,2546.9956228,0.0,0.0,4.2091612492,4.2938267466
1709587800,3280.1491158,2997.2004488,0.0,0.0,4.5164700831,4.7099563746
1709588100,3250.3102064,2672.000744,0.0,0.0,4.5668027344,4.5970615805
1709588400,3303.4322511,2658.007888,0.0,0.0,4.397461267,4.508776734
1709588700,3171.7561724,2527.0656293,0.0,0.0,4.177738926,4.2816616273
1709589000,3423.0070541,3115.7751694,0.0,0.0,4.7290881221,4.9424882118
1709589300,3174.6017518,2554.1687753,0.0,0.0,4.1920469248,4.2673863874
1709589600,3304.9617937,2977.952417,0.0,0.0,4.5267204548,4.7148189273
1709589900,3204.3724077,2644.2287851,0.0,0.0,4.4509937212,4.5169660869
1709590200,3291.0396692,2645.3474767,0.0,0.0,4.3565210683,4.4414582696
1709590500,3176.379246,2531.4380462,0.0,0.0,4.1607984433,4.2473161604
1709590800,3323.0784493,2707.6955294,0.0,0.0,4.6064220928,4.6335341208
1709591100,3226.3225921,2579.0714854,0.0,0.0,4.2585390301,4.3482078995
1709591400,3273.8128143,2955.8243069,0.0,0.0,4.4303003829,4.6612746577
1709591700,3256.0054442,2646.749048,0.0,0.0,4.3862434828,4.4629532665
1709592000,3280.0071275,2633.1656513,0.0,0.0,4.3533655064,4.4580336392
1709592300,3200.9631503,2553.0101265,0.0,0.0,4.2128535776,4.3002831252
1709592600,3313.0362812,2710.8392309,0.0,0.0,4.522428979,4.6279380474
1709592900,3192.2848266,2553.0394077,0.0,0.0,4.201500107,4.3304238117
1709593200,3260.7709101,2619.4198604,0.0,0.0,4.3547931366,4.4246117656
1709593500,3278.7762513,2989.6444329,0.0,0.0,4.6270596327,4.8279547835
1709593800,3355.9729578,3060.7449165,0.0,0.0,4.5768421989,4.8485490695
1709594100,3179.8376128,2552.539709,0.0,0.0,4.1723276963,4.2628120889
1709594400,3390.4263446,2821.9956549,0.0,0.0,4.9256010126,4.9457556271
1709594700,3182.6232071,2544.8518477,0.0,0.0,4.2066408599,4.2700359786
1709595000,3263.2010245,2608.3144771,0.0,0.0,4.2588767414,4.344860515
1709595300,3251.4560864,2645.5995497,0.0,0.0,4.4387701397,4.5628339238
1709595600,3256.5298916,2621.2612822,0.0,0.0,4.3306202842,4.4356931266
1709595900,3213.5252718,2561.985812,0.0,0.0,4.2346736846,4.3187049556
1709596200,3311.3111231,2691.8354033,0.0,0.0,4.5328828705,4.5820300109
1709596500,3232.5704942,2919.384803,0.0,0.0,4.3771769488,4.5846902582
1709596800,3261.9641087,2634.3488171,0.0,0.0,4.3644346605,4.4540266154
1709597100,3251.8156753,2671.5275807,0.0,0.0,4.5958392517,4.6424281281
1709597400,4336.9890275,2709.3454418,0.0,0.0,5.1237264219,4.6146905772
1709597700,3239.6973717,2544.3811106,0.0,0.0,4.2165677882,4.2444452428
1709598000,3314.5374271,2693.3958778,0.0,0.0,4.5025864176,4.584904275
1709598300,3218.7616904,2576.3234787,0.0,0.0,4.2544729389,4.3375507034
1709598600,3250.1739704,2609.0447916,0.0,0.0,4.27981615,4.3818287454
1709598900,3257.3321845,2668.7635258,0.0,0.0,4.5447324794,4.585405941
1709599200,3279.2309948,2644.9687517,0.0,0.0,4.3436248591,4.4429160731
1709599500,3206.4122711,2559.9071879,0.0,0.0,4.2250031335,4.3336538748
1709599800,3318.5076592,2701.5422765,0.0,0.0,4.4824520592,4.593342875
1709600100,3192.1265846,2556.6376478,0.0,0.0,4.2032961156,4.300114688
1709600400,3261.2597976,2626.1673738,0.0,0.0,4.3580034787,4.474565887
1709600700,3248.8291327,2643.2890635,0.0,0.0,4.4823904654,4.5424392383
1709601000,3218.3199038,2581.488149,0.0,0.0,4.2439451845,4.3575011356
1709601300,3223.2806095,2592.9764381,0.0,0.0,4.2235940638,4.3272044016
1709601600,3410.7921617,2884.1248261,0.0,0.0,5.297168957,5.1932620202
1709601900,3209.7800105,2582.3120084,0.0,0.0,4.2741264854,4.3679759896
1709602200,3273.0459384,2629.1377536,0.0,0.0,4.3179205373,4.4120394216
1709602500,3275.0786119,2708.9046107,0.0,0.0,4.7701175123,4.7501103376
1709602800,3271.4067475,2627.6792972,0.0,0.0,4.3619701351,4.4324505732
1709603100,3206.0106779,2561.0518933,0.0,0.0,4.2425261308,4.3411228354
1709603400,3351.0472392,2758.332641,0.0,0.0,4.7872035268,4.8120768995
1709603700,3207.2570789,2734.3441929,0.0,0.0,4.317147984,4.4315969818
1709604000,3340.8058408,3031.3741271,0.0,0.0,4.5740726644,4.7937600467
1709604300,3272.5932054,2995.4425943,0.0,0.0,4.5572210983,4.7404369244
1709604600,3305.4363695,3010.3192068,0.0,0.0,4.4684011085,4.7021000521
1709604900,3192.8990688,2571.7254322,0.0,0.0,4.1875977133,4.3168850459
1709605200,3315.3826575,2720.2744384,0.0,0.0,4.5535732565,4.6208118605
1709605500,3171.9964304,2543.705775,0.0,0.0,4.1741585583,4.2816427031
1709605800,3272.4088797,2634.9220082,0.0,0.0,4.3735236155,4.44572666
1709606100,3243.6653178,2631.4226956,0.0,0.0,4.3947204452,4.4648459456
1709606400,3267.2654386,2628.6362775,0.0,0.0,4.3419883137,4.4208522104
1709606700,3199.5459701,2561.2336735,0.0,0.0,4.2934907148,4.4117446547
1709607000,3397.0710636,3446.8712729,0.0,0.0,4.9745521392,5.2454114219
1709607300,3215.673317,2634.7949244,0.0,0.0,4.2631515571,4.3990990595
1709607600,3241.7780169,2600.0056623,0.0,0.0,4.3287609509,4.4291300138
1709607900,3297.0079378,3006.7682139,0.0,0.0,4.6272190348,4.7680591234
1709608200,3256.0619961,2639.908842,0.0,0.0,4.2760869273,4.3820668275
1709608500,3201.3563504,2548.2899886,0.0,0.0,4.1735082128,4.2549226697
1709608800,3320.0765985,2743.8775395,0.0,0.0,4.7170176287,4.781500117
1709609100,3241.6185175,2929.2581175,0.0,0.0,4.3936720921,4.5957272898
1709609400,3311.5593487,3017.7171803,0.0,0.0,4.5637668683,4.7280272209
1709609700,3227.993896,2652.8637653,0.0,0.0,4.4395139224,4.5257391921
1709610000,3291.3239321,2652.136773,0.0,0.0,4.3905435277,4.5018764568
1709610300,3202.9916291,2557.287939,0.0,0.0,4.2582016811,4.3677356898
1709610600,3354.2968205,2805.6662798,0.0,0.0,5.0232010753,4.979819104
1709610900,3231.1344055,2591.4370886,0.0,0.0,4.3377092956,4.4124692287
1709611200,3251.1925697,2611.3923183,0.0,0.0,4.350002789,4.4398153571
1709611500,3252.0826743,2633.3664988,0.0,0.0,4.4239752649,4.4924577804
1709611800,3269.4274474,2635.0509131,0.0,0.0,4.3302907203,4.4158804093
1709612100,3218.6471463,2908.5526543,0.0,0.0,4.3319232246,4.5600105825
1709612400,3332.0345983,2743.0882247,0.0,0.0,4.6273063316,4.7097177051
1709612700,3209.3831719,2564.031135,0.0,0.0,4.2404314167,4.3074566878
1709613000,3264.459333,2622.5412182,0.0,0.0,4.3270577304,4.4568255181
1709613300,3246.2523573,2629.7158932,0.0,0.0,4.3573633986,4.4967727734
1709613600,3268.4938798,2631.0211684,0.0,0.0,4.3557555084,4.4455519864
1709613900,3190.0126921,2547.9994384,0.0,0.0,4.2270338664,4.3202467554
1709614200,3385.032264,2797.7114074,0.0,0.0,4.8321579099,4.8310135364
1709614500,3188.0104844,2557.832798,0.0,0.0,4.2255736618,4.3164273021
1709614800,3273.6181043,2629.398019,0.0,0.0,4.4055255705,4.5023968144
1709615100,3274.1205091,2668.146759,0.0,0.0,4.6011211103,4.5939044738
1709615400,3275.0861483,2646.1028242,0.0,0.0,4.3536851068,4.4468794738
1709615700,3174.2945433,2534.3776232,0.0,0.0,4.1854021759,4.2383767993
1709616000,3341.0506398,2732.4884066,0.0,0.0,4.5655964642,4.6595978032
1709616300,3178.2351685,2543.7539775,0.0,0.0,4.2103956525,4.3002573152
1709616600,3272.1510171,2622.2990594,0.0,0.0,4.3022387955,4.4055153123
1709616900,3366.8621329,3408.7346553,0.0,0.0,4.7640912472,5.1155329412
1709617200,3342.3261949,2731.0221396,0.0,0.0,4.4344395511,4.5593532605
1709617500,3476.3512487,4110.6149001,0.0,0.0,5.0234406265,5.6904023504
1709617800,3448.5379341,2903.3240406,0.0,0.0,4.7826817173,4.8876101744
1709618100,3355.5262964,2692.3991426,0.0,0.0,4.432747431,4.5562527687
1709618400,3379.6696475,2707.277611,0.0,0.0,4.4899294651,4.5978252099
1709618700,3421.7635134,3099.9656241,0.0,0.0,4.7369652211,4.9662414232
1709619000,3448.6259678,3130.3019361,0.0,0.0,4.6878713396,4.9345026131
1709619300,3326.8852916,2679.040951,0.0,0.0,4.3646820547,4.5127694962
1709619600,3455.0182462,2837.3257102,0.0,0.0,4.8845451081,4.8902263963
1709619900,3333.7771776,2677.8395362,0.0,0.0,4.4211764705,4.5336664754
1709620200,3350.4321662,2690.4928306,0.0,0.0,4.3998662301,4.4825482414
1709620500,3385.4521697,2737.4637645,0.0,0.0,4.5622249894,4.6486793858
1709620800,3381.6550998,2724.1116393,0.0,0.0,4.4781148021,4.5797202332
1709621100,3383.7661171,3046.1557394,0.0,0.0,4.5590681877,4.8167823548
1709621400,3424.5213825,2813.4897176,0.0,0.0,4.6645506645,4.7930610705
1709621700,3352.0000079,2682.8490848,0.0,0.0,4.4236905263,4.5251049867
1709622000,3335.4498261,2695.7963792,0.0,0.0,4.4636266153,4.5886497328
1709622300,3386.9100736,2757.8103798,0.0,0.0,4.6813793398,4.7231885636
1709622600,3409.1794071,2745.4419244,0.0,0.0,4.5117295289,4.6110660308
1709622900,3283.2968828,2619.350446,0.0,0.0,4.3027121464,4.3936901192
1709623200,3448.6451839,2800.7847611,0.0,0.0,4.6739553297,4.7755934231
1709623500,3307.8714067,2651.7110831,0.0,0.0,4.3597784053,4.4700419455
1709623800,3370.5020048,3043.8999813,0.0,0.0,4.5338720571,4.7861316202
1709624100,13395.977797,12842.474392,0.0,0.0,39.468653028,39.525457316
1709624400,4331.3474958,3690.4346278,0.0,0.0,7.8488837115,7.952813231
1709624700,3348.9749593,2682.7218339,0.0,0.0,4.4105464905,4.5209024456
1709625000,7989.8053624,7488.1084786,0.0,0.0,20.442898992,20.540277161
1709625300,3722.4419655,3782.0981184,0.0,0.0,6.0271278768,6.1756137413
1709625600,3394.1978546,2793.0304471,0.0,0.0,4.5624658055,4.6629337567
1709625900,3333.6233818,2702.0520827,0.0,0.0,4.5058503099,4.5968339047
1709626200,3387.8802689,2727.5178232,0.0,0.0,4.446677238,4.5405436703
1709626500,14339.531793,13999.791979,0.0,0.0,42.820178202,43.061745666
1709626800,31186.517322,30578.077811,0.0,0.0,101.92672965,101.94363079
1709627100,8454.908187,7792.8313494,0.0,0.0,22.288163103,22.366151067
1709627400,3612.884178,2955.7332973,0.0,0.0,5.2932189772,5.3991631958
1709627700,3348.7975817,2713.1827832,0.0,0.0,4.5227253136,4.5979965818
1709628000,3399.1876138,2740.2806105,0.0,0.0,4.4899852902,4.58562792
1709628300,3376.7645758,3030.9905178,0.0,0.0,4.6105983382,4.8518678807
1709628600,3455.8824768,3179.3733341,0.0,0.0,4.9147561173,5.1265627036
